date,asset,score
2024-11-18,601699.SH,-0.6899383719333221
2024-11-19,601699.SH,-0.7950116635594087
2024-11-20,601699.SH,-0.8063065467124717
2024-11-21,601699.SH,-0.7998215010972143
2024-11-22,601699.SH,-0.8196983107337781
2024-11-25,601699.SH,-0.76166275010075
2024-11-26,601699.SH,-0.7501555180213602
2024-11-27,601699.SH,-0.6292380903860666
2024-11-28,601699.SH,-0.578057430652094
2024-11-29,601699.SH,-0.28184413026627597
2024-12-02,601699.SH,-0.407135118187726
2024-12-03,601699.SH,-0.48563346498850424
2024-12-04,601699.SH,-0.755034700469529
2024-12-05,601699.SH,-0.7903574019939392
2024-12-06,601699.SH,-0.5736715783137976
2024-12-09,601699.SH,-0.38467221697612364
2024-12-10,601699.SH,-0.31946100057366356
2024-12-11,601699.SH,-0.7039772806624458
2024-12-12,601699.SH,-0.7310846693186395
2024-12-13,601699.SH,-0.7941447392457757
2024-12-16,601699.SH,-0.5574655475132707
2024-12-17,601699.SH,-0.22053012820392548
2024-12-18,601699.SH,-0.24668380589518724
2024-12-19,601699.SH,-0.35297893557349963
2024-12-20,601699.SH,-0.6978978355327028
2024-12-23,601699.SH,-0.7763542363091862
2024-12-24,601699.SH,-0.8812416468669971
2024-12-25,601699.SH,-0.9019615807766823
2024-12-26,601699.SH,-0.6891329398574186
2024-12-27,601699.SH,-0.6152389956384227
2024-12-30,601699.SH,-0.5208164700704256
2024-12-31,601699.SH,-0.35163559848803333
2024-10-08,601728.SH,-0.13313964413289825
2024-10-09,601728.SH,-0.28264543174065937
2024-10-10,601728.SH,-0.30869701448968945
2024-10-11,601728.SH,-0.3347896731182833
2024-10-14,601728.SH,-0.23845981881549538
2024-10-15,601728.SH,-0.272436573692305
2024-10-16,601728.SH,-0.36591624723902133
2024-10-17,601728.SH,-0.4700368655679789
2024-10-18,601728.SH,-0.49328942622005667
2024-10-21,601728.SH,-0.5180773013816162
2024-10-22,601728.SH,-0.4829904014445444
2024-10-23,601728.SH,-0.4090419900586696
2024-10-24,601728.SH,-0.2949483185104932
2024-10-25,601728.SH,-0.1538777497343789
2024-10-28,601728.SH,-0.2578700232556164
2024-10-29,601728.SH,-0.4075515278015595
2024-10-30,601728.SH,-0.2156774230077798
2024-10-31,601728.SH,-0.21984096737312492
2024-11-01,601728.SH,-0.1781493121187709
2024-11-04,601728.SH,-0.4125902734527178
2024-11-05,601728.SH,-0.2787986927066989
2024-11-06,601728.SH,-0.21235064836411874
2024-11-07,601728.SH,-0.051817629385288264
2024-11-08,601728.SH,-0.14812477799666923
2024-11-11,601728.SH,-0.22355886303728595
2024-11-12,601728.SH,-0.1755089563766268
2024-11-13,601728.SH,-0.4976660966542554
2024-11-14,601728.SH,-0.6424707989808165
2024-11-15,601728.SH,-0.8422106183020636
2024-11-18,601728.SH,-0.749733551258716
2024-11-19,601728.SH,-0.6987205664120164
2024-11-20,601728.SH,-0.5426739526922817
2024-11-21,601728.SH,-0.4811096852616733
2024-11-22,601728.SH,-0.4574994735650602
2024-11-25,601728.SH,-0.5210805039100046
2024-11-26,601728.SH,-0.5050572700145368
2024-11-27,601728.SH,-0.45218945731912874
2024-11-28,601728.SH,-0.37442162394829054
2024-11-29,601728.SH,-0.5153993127989818
2024-12-02,601728.SH,-0.5516844449593201
2024-12-03,601728.SH,-0.5861264826424695
2024-12-04,601728.SH,-0.6250065970571868
2024-12-05,601728.SH,-0.6344028126141656
2024-12-06,601728.SH,-0.630454301514813
2024-12-09,601728.SH,-0.4902470638376951
2024-12-10,601728.SH,-0.43616596186095574
2024-12-11,601728.SH,-0.46060413350840623
2024-12-12,601728.SH,-0.597693187175496
2024-12-13,601728.SH,-0.5738399957154777
2024-12-16,601728.SH,-0.6452547227449155
2024-12-17,601728.SH,-0.608254114133399
2024-12-18,601728.SH,-0.5037483953637574
2024-12-19,601728.SH,-0.3520100822900307
2024-12-20,601728.SH,-0.049757001769435934
2024-12-23,601728.SH,-0.06442086537822216
2024-12-24,601728.SH,0.046454274776107154
2024-12-25,601728.SH,-0.1292966814879921
2024-12-26,601728.SH,-0.2986056444335441
2024-12-27,601728.SH,-0.44069333666164556
2024-12-30,601728.SH,-0.44946116865938135
2024-12-31,601728.SH,-0.4274697645449349
2024-10-08,601766.SH,-0.09270476139449299
2024-10-09,601766.SH,-0.026015641905115884
2024-10-10,601766.SH,-0.11635615461912234
2024-10-11,601766.SH,-0.3107385540324381
2024-10-14,601766.SH,-0.4640856063012919
2024-10-15,601766.SH,-0.5457171684349438
2024-10-16,601766.SH,-0.4826087989290635
2024-10-17,601766.SH,-0.5127156311676293
2024-10-18,601766.SH,-0.27033305934511026
2024-10-21,601766.SH,-0.25840882199032206
2024-10-22,601766.SH,-0.18294910180334184
2024-10-23,601766.SH,-0.20406410577447381
2024-10-24,601766.SH,-0.2282307560329639
2024-10-25,601766.SH,-0.041588727052452944
2024-10-28,601766.SH,-0.1438937969260236
2024-10-29,601766.SH,-0.3818203350689197
2024-10-30,601766.SH,-0.45547897363895695
2024-10-31,601766.SH,-0.4430901592671971
2024-11-01,601766.SH,-0.492429954951014
2024-11-04,601766.SH,-0.3208836342620832
2024-11-05,601766.SH,-0.4672131864537035
2024-11-06,601766.SH,-0.39849322551726807
2024-11-07,601766.SH,-0.3046463045534392
2024-11-08,601766.SH,-0.1616620910558794
2024-11-11,601766.SH,-0.20704064153069396
2024-11-12,601766.SH,-0.19525439112688645
2024-11-13,601766.SH,-0.2604926895562275
2024-11-14,601766.SH,-0.5309741470633667
2024-11-15,601766.SH,-0.5246807468407654
2024-11-18,601766.SH,-0.6232631808225381
2024-11-19,601766.SH,-0.6494929834307681
2024-11-20,601766.SH,-0.6668242627650952
2024-11-21,601766.SH,-0.5898916772655628
2024-11-22,601766.SH,-0.5262499477719954
2024-11-25,601766.SH,-0.5217134896011386
2024-11-26,601766.SH,-0.6793165001099806
2024-11-27,601766.SH,-0.581244097050603
2024-11-28,601766.SH,-0.566078298344781
2024-11-29,601766.SH,-0.3615569894088705
2024-12-02,601766.SH,-0.6109970272375815
2024-12-03,601766.SH,-0.7082047192566661
2024-12-04,601766.SH,-0.8343370572910336
2024-12-05,601766.SH,-0.7865125914405567
2024-12-06,601766.SH,-0.7119801128795162
2024-12-09,601766.SH,-0.6888756673529142
2024-12-10,601766.SH,-0.6432966196560181
2024-12-11,601766.SH,-0.5136242275093102
2024-12-12,601766.SH,-0.23015339884005223
2024-12-13,601766.SH,0.06397057373857343
2024-12-16,601766.SH,0.01341772629120734
2024-12-17,601766.SH,-0.09751123633987335
2024-12-18,601766.SH,-0.08695501873812325
2024-12-19,601766.SH,-0.03557711310937696
2024-12-20,601766.SH,0.03959788012654117
2024-12-23,601766.SH,-0.14593536008452052
2024-12-24,601766.SH,-0.4935361667150219
2024-12-25,601766.SH,-0.6076710615332885
2024-12-26,601766.SH,-0.604715489746147
2024-12-27,601766.SH,-0.5771660382058169
2024-12-30,601766.SH,-0.605622182909299
2024-12-31,601766.SH,-0.7617171088542739
2024-10-08,601788.SH,-0.8145316320334914
2024-10-09,601788.SH,-0.8213998270252677
2024-10-10,601788.SH,-0.7035031977857233
2024-10-11,601788.SH,-0.7339297931023961
2024-10-14,601788.SH,-0.8186428796067212
2024-10-15,601788.SH,-0.905471636817593
2024-10-16,601788.SH,-0.9203712844759631
2024-10-17,601788.SH,-0.925468434368398
2024-10-18,601788.SH,-0.9130887576676853
2024-10-21,601788.SH,-0.953193252875514
2024-10-22,601788.SH,-1.050949535985533
2024-10-23,601788.SH,-0.8506463751542924
2024-10-24,601788.SH,-0.6881718712333376
2024-10-25,601788.SH,-0.42604171849591893
2024-10-28,601788.SH,-0.45660396446380613
2024-10-29,601788.SH,-0.5917505267234013
2024-10-30,601788.SH,-0.7296549611651122
2024-10-31,601788.SH,-0.788001589765102
2024-11-01,601788.SH,-0.6451293368075801
2024-11-04,601788.SH,-0.5091588261568074
2024-11-05,601788.SH,-0.660594867507192
2024-11-06,601788.SH,-0.6334855341756975
2024-11-07,601788.SH,-0.8263945737978513
2024-11-08,601788.SH,-0.7912645590117149
2024-11-11,601788.SH,-0.7395104838520039
2024-11-12,601788.SH,-0.7802096785242523
2024-11-13,601788.SH,-0.7382349967702497
2024-11-14,601788.SH,-0.8200956990184052
2024-11-15,601788.SH,-0.8725146294392954
2024-11-18,601788.SH,-0.7977636085351132
2024-11-19,601788.SH,-0.7545662940980524
2024-11-20,601788.SH,-0.7652670305848017
2024-11-21,601788.SH,-0.8860523675320979
2024-11-22,601788.SH,-1.0011522986772268
2024-11-25,601788.SH,-0.9855382493249653
2024-11-26,601788.SH,-1.0327129584788932
2024-11-27,601788.SH,-0.9713094524317325
2024-11-28,601788.SH,-0.9482861520682913
2024-11-29,601788.SH,-0.946107899611381
2024-12-02,601788.SH,-0.7864130833820948
2024-12-03,601788.SH,-0.44619751491607484
2024-12-04,601788.SH,-0.12351485806687554
2024-12-05,601788.SH,-0.15125080622103831
2024-12-06,601788.SH,-0.2305315719752572
2024-12-09,601788.SH,-0.3478478925324475
2024-12-10,601788.SH,-0.4415714580260294
2024-12-11,601788.SH,-0.5487497552469446
2024-12-12,601788.SH,-0.7144691080448387
2024-12-13,601788.SH,-0.8123745253690365
2024-12-16,601788.SH,-0.8269074900088844
2024-12-17,601788.SH,-0.8546803328625086
2024-12-18,601788.SH,-0.9942430327374894
2024-12-19,601788.SH,-1.0302449983467707
2024-12-20,601788.SH,-0.9110572154626526
2024-12-23,601788.SH,-0.8532429712438135
2024-12-24,601788.SH,-0.8217013096697052
2024-12-25,601788.SH,-0.7897911541667697
2024-12-26,601788.SH,-0.7040580556466494
2024-12-27,601788.SH,-0.5164798753211747
2024-12-30,601788.SH,-0.5539016801139435
2024-12-31,601788.SH,-0.36237012410169434
2024-10-08,601799.SH,-0.692934192791355
2024-10-09,601799.SH,-0.614361665243733
2024-10-10,601799.SH,-0.633469605751745
2024-10-11,601799.SH,-0.5739038592656718
2024-10-14,601799.SH,-0.5497522233125127
2024-10-15,601799.SH,-0.5482173582051455
2024-10-16,601799.SH,-0.5871211466051084
2024-10-17,601799.SH,-0.6004758712738312
2024-10-18,601799.SH,-0.646588401047934
2024-10-21,601799.SH,-0.5558144117741232
2024-10-22,601799.SH,-0.4147418557868149
2024-10-23,601799.SH,-0.3112248989771595
2024-10-24,601799.SH,-0.25107767966350136
2024-10-25,601799.SH,-0.29750839375297755
2024-10-28,601799.SH,-0.0014302338498133477
2024-10-29,601799.SH,0.034452407951734015
2024-10-30,601799.SH,-0.0046280614773586415
2024-10-31,601799.SH,-0.06386149889104106
2024-11-01,601799.SH,-0.16574379070733342
2024-11-04,601799.SH,-0.1076731800802948
2024-11-05,601799.SH,-0.056125390852252655
2024-11-06,601799.SH,-0.09963078993852965
2024-11-07,601799.SH,-0.3171738128503443
2024-11-08,601799.SH,-0.5218773064919386
2024-11-11,601799.SH,-0.25729832662624397
2024-11-12,601799.SH,-0.11186804589247977
2024-11-13,601799.SH,-0.10136651429206077
2024-11-14,601799.SH,-0.08127470654473465
2024-11-15,601799.SH,-0.11208553829063028
2024-11-18,601799.SH,-0.28192719491006324
2024-11-19,601799.SH,-0.29481268013329537
2024-11-20,601799.SH,-0.41820178007887937
2024-11-21,601799.SH,-0.4594773278005344
2024-11-22,601799.SH,-0.6055091374650803
2024-11-25,601799.SH,-0.5299680718875623
2024-11-26,601799.SH,-0.4842115713346586
2024-11-27,601799.SH,-0.4872589477224738
2024-11-28,601799.SH,-0.496075640805516
2024-11-29,601799.SH,-0.3925502346173955
2024-12-02,601799.SH,-0.08710959384815084
2024-12-03,601799.SH,-0.1685561390696924
2024-12-04,601799.SH,-0.08688746052232992
2024-12-05,601799.SH,-0.20671654952728558
2024-12-06,601799.SH,-0.21772253318539914
2024-12-09,601799.SH,-0.14370683439742699
2024-12-10,601799.SH,-0.15322931345481286
2024-12-11,601799.SH,-0.07928581142373547
2024-12-12,601799.SH,-0.16661505566329676
2024-12-13,601799.SH,-0.18940602886866237
2024-12-16,601799.SH,-0.1254615111306399
2024-12-17,601799.SH,-0.12773507008641236
2024-12-18,601799.SH,-0.17130615154715934
2024-12-19,601799.SH,-0.22623481007066432
2024-12-20,601799.SH,-0.34285526317547255
2024-12-23,601799.SH,-0.47672186950459616
2024-12-24,601799.SH,-0.4628273765214188
2024-12-25,601799.SH,-0.4278841613079529
2024-12-26,601799.SH,-0.3700582357135564
2024-12-27,601799.SH,-0.3943034416228392
2024-12-30,601799.SH,-0.35204437515732495
2024-12-31,601799.SH,-0.35194613930716595
2024-10-08,601800.SH,-0.7013656342226379
2024-10-09,601800.SH,-0.7441036849054279
2024-10-10,601800.SH,-0.5964162985589831
2024-10-11,601800.SH,-0.8966607438408292
2024-10-14,601800.SH,-0.9406130669294395
2024-10-15,601800.SH,-0.9760023115177505
2024-10-16,601800.SH,-0.9688533981593924
2024-10-17,601800.SH,-0.9681142574462158
2024-10-18,601800.SH,-0.945955045556397
2024-10-21,601800.SH,-0.8865797511986231
2024-10-22,601800.SH,-0.743921118687598
2024-10-23,601800.SH,-0.7313367131344801
2024-10-24,601800.SH,-0.7341528341204393
2024-10-25,601800.SH,-0.756132366678685
2024-10-28,601800.SH,-0.7574311453855256
2024-10-29,601800.SH,-0.7471034777071659
2024-10-30,601800.SH,-0.7260750439177479
2024-10-31,601800.SH,-0.6030230925592306
2024-11-01,601800.SH,-0.7669270351233
2024-11-04,601800.SH,-0.7997663509955629
2024-11-05,601800.SH,-0.8419576377201725
2024-11-06,601800.SH,-0.6377298217041725
2024-11-07,601800.SH,-0.3292234768552084
2024-11-08,601800.SH,-0.3523982593687228
2024-11-11,601800.SH,-0.6064631197378089
2024-11-12,601800.SH,-0.6993771430104291
2024-11-13,601800.SH,-0.6868220784201792
2024-11-14,601800.SH,-0.6057693523511218
2024-11-15,601800.SH,-0.70836474657867
2024-11-18,601800.SH,-0.8839096158285191
2024-11-19,601800.SH,-0.9768066862343432
2024-11-20,601800.SH,-0.9600674995250511
2024-11-21,601800.SH,-0.8872629484497867
2024-11-22,601800.SH,-0.8452441886916265
2024-11-25,601800.SH,-0.8625199029157171
2024-11-26,601800.SH,-0.908180951010483
2024-11-27,601800.SH,-0.9908650575601013
2024-11-28,601800.SH,-0.9672908307140888
2024-11-29,601800.SH,-0.8053094416308334
2024-12-02,601800.SH,-0.5485263131966077
2024-12-03,601800.SH,-0.46762776817592877
2024-12-04,601800.SH,-0.44765913497630927
2024-12-05,601800.SH,-0.48481736483992316
2024-12-06,601800.SH,-0.31995158474859187
2024-12-09,601800.SH,-0.2923332728770577
2024-12-10,601800.SH,-0.21818679259651852
2024-12-11,601800.SH,-0.21084269422220142
2024-12-12,601800.SH,-0.13270892807849696
2024-12-13,601800.SH,-0.12734815948893835
2024-12-16,601800.SH,-0.18838235828327118
2024-12-17,601800.SH,-0.3773405038407077
2024-12-18,601800.SH,-0.7081822916168208
2024-12-19,601800.SH,-0.8345642135540834
2024-12-20,601800.SH,-0.951835718854585
2024-12-23,601800.SH,-0.8937733612413745
2024-12-24,601800.SH,-0.7721987891251817
2024-12-25,601800.SH,-0.6571890891237819
2024-12-26,601800.SH,-0.5985934680530689
2024-12-27,601800.SH,-0.7031208574090982
2024-12-30,601800.SH,-0.6267406733687558
2024-12-31,601800.SH,-0.5379308122334147
2024-10-08,601808.SH,-0.5120360717865763
2024-10-09,601808.SH,-0.40809809296493393
2024-10-10,601808.SH,-0.2968632694319977
2024-10-11,601808.SH,-0.03901297046961776
2024-10-14,601808.SH,-0.07396379909678286
2024-10-15,601808.SH,-0.09947664665656367
2024-10-16,601808.SH,-0.18084889198461288
2024-10-17,601808.SH,-0.3222223021018702
2024-10-18,601808.SH,-0.4621232694478987
2024-10-21,601808.SH,-0.41331850338039594
2024-10-22,601808.SH,-0.31631411377289775
2024-10-23,601808.SH,-0.06183233254860592
2024-10-24,601808.SH,-0.2262087789216498
2024-10-25,601808.SH,-0.5817454479965406
2024-10-28,601808.SH,-0.6676537621764445
2024-10-29,601808.SH,-0.725325139886344
2024-10-30,601808.SH,-0.5595732276715808
2024-10-31,601808.SH,-0.5422403813437883
2024-11-01,601808.SH,-0.5009524419492417
2024-11-04,601808.SH,-0.6476941100518896
2024-11-05,601808.SH,-0.6253251968891482
2024-11-06,601808.SH,-0.6190060738477665
2024-11-07,601808.SH,-0.6444987236892967
2024-11-08,601808.SH,-0.7215287189469937
2024-11-11,601808.SH,-0.7073388748090591
2024-11-12,601808.SH,-0.7613618514988043
2024-11-13,601808.SH,-0.7086166052498477
2024-11-14,601808.SH,-0.6624844520083617
2024-11-15,601808.SH,-0.6638402468972087
2024-11-18,601808.SH,-0.6891392767424214
2024-11-19,601808.SH,-0.6817312272237354
2024-11-20,601808.SH,-0.6238115041813963
2024-11-21,601808.SH,-0.5699823287080538
2024-11-22,601808.SH,-0.5736394247248007
2024-11-25,601808.SH,-0.26580578780874686
2024-11-26,601808.SH,-0.16846515259979947
2024-11-27,601808.SH,-0.13658912934302553
2024-11-28,601808.SH,-0.36415052180540597
2024-11-29,601808.SH,-0.6865992800143825
2024-12-02,601808.SH,-0.6791364238242729
2024-12-03,601808.SH,-0.614230596819915
2024-12-04,601808.SH,-0.47192837811471056
2024-12-05,601808.SH,-0.21444258014062773
2024-12-06,601808.SH,-0.07294943202667968
2024-12-09,601808.SH,-0.07008717475556021
2024-12-10,601808.SH,-0.07680862445280337
2024-12-11,601808.SH,-0.22233296682522372
2024-12-12,601808.SH,-0.4248413226882105
2024-12-13,601808.SH,-0.6317660198218887
2024-12-16,601808.SH,-0.6184212135941642
2024-12-17,601808.SH,-0.625418703538748
2024-12-18,601808.SH,-0.44533261233024823
2024-12-19,601808.SH,-0.3762974022157911
2024-12-20,601808.SH,-0.31753449641587983
2024-12-23,601808.SH,-0.402467470092035
2024-12-24,601808.SH,-0.4043765385762493
2024-12-25,601808.SH,-0.49289669467146746
2024-12-26,601808.SH,-0.40122011748625686
2024-12-27,601808.SH,-0.3282757051365543
2024-12-30,601808.SH,-0.07653423575229981
2024-12-31,601808.SH,-0.35752572057044546
2024-10-08,601816.SH,-0.6213616539465794
2024-10-09,601816.SH,-0.7652705104530881
2024-10-10,601816.SH,-0.8335721730371068
2024-10-11,601816.SH,-0.6920197587465783
2024-10-14,601816.SH,-0.4311410056855831
2024-10-15,601816.SH,-0.1994604285706429
2024-10-16,601816.SH,-0.2699852581790718
2024-10-17,601816.SH,-0.5439317386126223
2024-10-18,601816.SH,-0.658680921811262
2024-10-21,601816.SH,-0.6216600118441727
2024-10-22,601816.SH,-0.3138655011837369
2024-10-23,601816.SH,-0.1706869861883081
2024-10-24,601816.SH,-0.023443170630231297
2024-10-25,601816.SH,-0.04466008185611489
2024-10-28,601816.SH,-0.15954736234579767
2024-10-29,601816.SH,-0.1675433553358521
2024-10-30,601816.SH,-0.21593452614943653
2024-10-31,601816.SH,-0.18364734827897342
2024-11-01,601816.SH,-0.11443979587540741
2024-11-04,601816.SH,-0.20547472755669755
2024-11-05,601816.SH,-0.3206960142210233
2024-11-06,601816.SH,-0.5005491189868944
2024-11-07,601816.SH,-0.3259017684007951
2024-11-08,601816.SH,-0.2984865500404113
2024-11-11,601816.SH,-0.22191642281225088
2024-11-12,601816.SH,-0.2876265178349736
2024-11-13,601816.SH,-0.30367195104812145
2024-11-14,601816.SH,-0.16885539771399488
2024-11-15,601816.SH,-0.38614063886796157
2024-11-18,601816.SH,-0.579348189672351
2024-11-19,601816.SH,-0.7082194731063995
2024-11-20,601816.SH,-0.5785231764566678
2024-11-21,601816.SH,-0.3243490809610593
2024-11-22,601816.SH,-0.26315678358776196
2024-11-25,601816.SH,-0.4569464070845729
2024-11-26,601816.SH,-0.5509288862474866
2024-11-27,601816.SH,-0.5321491744128872
2024-11-28,601816.SH,-0.583896681392313
2024-11-29,601816.SH,-0.6458735489529757
2024-12-02,601816.SH,-0.9193966492349568
2024-12-03,601816.SH,-0.9088044782505046
2024-12-04,601816.SH,-0.7538796899230733
2024-12-05,601816.SH,-0.7348704568304756
2024-12-06,601816.SH,-0.5034335486033228
2024-12-09,601816.SH,-0.5575926917068794
2024-12-10,601816.SH,-0.4044854598952229
2024-12-11,601816.SH,-0.30377491440551
2024-12-12,601816.SH,-0.2391859261979713
2024-12-13,601816.SH,0.03533094425601768
2024-12-16,601816.SH,-0.03967603758113565
2024-12-17,601816.SH,-0.11613499182923809
2024-12-18,601816.SH,-0.1349854211462833
2024-12-19,601816.SH,-0.135979596571663
2024-12-20,601816.SH,-0.18444944151894854
2024-12-23,601816.SH,-0.240153206019412
2024-12-24,601816.SH,-0.17250622808935445
2024-12-25,601816.SH,-0.1381688516949182
2024-12-26,601816.SH,-0.010674483385038208
2024-12-27,601816.SH,0.01137364191978088
2024-12-30,601816.SH,-0.019114583576021485
2024-12-31,601816.SH,-0.05510515420807793
2024-10-08,601818.SH,-0.5566899591179307
2024-10-09,601818.SH,-0.5152102223621688
2024-10-10,601818.SH,-0.36643344850641585
2024-10-11,601818.SH,-0.17051649702733984
2024-10-14,601818.SH,-0.1924696185793722
2024-10-15,601818.SH,-0.1925797059089457
2024-10-16,601818.SH,-0.2743831728858177
2024-10-17,601818.SH,-0.16455184793643765
2024-10-18,601818.SH,-0.11397917796776753
2024-10-21,601818.SH,-0.0709076727531065
2024-10-22,601818.SH,-0.06493170659762124
2024-10-23,601818.SH,-0.10385082788268815
2024-10-24,601818.SH,-0.18181996684372764
2024-10-25,601818.SH,-0.14016581772178238
2024-10-28,601818.SH,-0.07385465629426803
2024-10-29,601818.SH,-0.02645429307986845
2024-10-30,601818.SH,-0.05266881853649211
2024-10-31,601818.SH,-0.0760445270359292
2024-11-01,601818.SH,-0.1660526616459161
2024-11-04,601818.SH,-0.23064225195306726
2024-11-05,601818.SH,-0.25544591028756897
2024-11-06,601818.SH,-0.2619543360617198
2024-11-07,601818.SH,-0.224976304092033
2024-11-08,601818.SH,-0.13535853636071055
2024-11-11,601818.SH,-0.12300449630347275
2024-11-12,601818.SH,-0.08720787970202847
2024-11-13,601818.SH,-0.16456602708832355
2024-11-14,601818.SH,-0.293734258674298
2024-11-15,601818.SH,-0.5128722785918605
2024-11-18,601818.SH,-0.39860797999833486
2024-11-19,601818.SH,-0.3737535485471365
2024-11-20,601818.SH,-0.3217191857377461
2024-11-21,601818.SH,-0.31137790602054205
2024-11-22,601818.SH,-0.27532577992116153
2024-11-25,601818.SH,-0.15009879526087785
2024-11-26,601818.SH,-0.17227776872180717
2024-11-27,601818.SH,-0.15720895726005016
2024-11-28,601818.SH,-0.16861570469374862
2024-11-29,601818.SH,-0.17247695318546902
2024-12-02,601818.SH,-0.2089425322355148
2024-12-03,601818.SH,-0.19856399280173825
2024-12-04,601818.SH,-0.19335452459349903
2024-12-05,601818.SH,-0.18915665056744008
2024-12-06,601818.SH,-0.18180172295316702
2024-12-09,601818.SH,-0.1776464637041759
2024-12-10,601818.SH,-0.17445346789109825
2024-12-11,601818.SH,-0.18584726361418244
2024-12-12,601818.SH,-0.20155358078462782
2024-12-13,601818.SH,-0.22076848382654585
2024-12-16,601818.SH,-0.20731516607170225
2024-12-17,601818.SH,-0.1978363296748143
2024-12-18,601818.SH,-0.19096188459234145
2024-12-19,601818.SH,-0.18127692998352563
2024-12-20,601818.SH,-0.2012495965001335
2024-12-23,601818.SH,-0.2508756761589116
2024-12-24,601818.SH,-0.2625304731126044
2024-12-25,601818.SH,-0.23897316878143698
2024-12-26,601818.SH,-0.12351560698464763
2024-12-27,601818.SH,-0.06679639750255163
2024-12-30,601818.SH,-0.14210118594517407
2024-12-31,601818.SH,-0.3558629576677206
2024-10-08,601838.SH,-0.3029164992017143
2024-10-09,601838.SH,-0.33194314715317486
2024-10-10,601838.SH,-0.4471469328820239
2024-10-11,601838.SH,-0.6378260576613068
2024-10-14,601838.SH,-0.6527893630621966
2024-10-15,601838.SH,-0.6498475035632871
2024-10-16,601838.SH,-0.7279411669825682
2024-10-17,601838.SH,-0.8372148157717516
2024-10-18,601838.SH,-0.8982240615584554
2024-10-21,601838.SH,-0.9014326459071516
2024-10-22,601838.SH,-0.8266399652145131
2024-10-23,601838.SH,-0.7457029221978428
2024-10-24,601838.SH,-0.7061146679091543
2024-10-25,601838.SH,-0.5876850954379538
2024-10-28,601838.SH,-0.7445183191633153
2024-10-29,601838.SH,-0.7448407368903243
2024-10-30,601838.SH,-0.9749293787346942
2024-10-31,601838.SH,-0.7884340407146624
2024-11-01,601838.SH,-0.6697778623321973
2024-11-04,601838.SH,-0.7113371695518176
2024-11-05,601838.SH,-0.7762153391445816
2024-11-06,601838.SH,-0.7323414316829051
2024-11-07,601838.SH,-0.5710013230602373
2024-11-08,601838.SH,-0.5143247676427427
2024-11-11,601838.SH,-0.2928514040034552
2024-11-12,601838.SH,-0.4137558400406579
2024-11-13,601838.SH,-0.30866437975856426
2024-11-14,601838.SH,-0.5092877182010943
2024-11-15,601838.SH,-0.7322085583988158
2024-11-18,601838.SH,-0.9272702036238453
2024-11-19,601838.SH,-0.8980248611074682
2024-11-20,601838.SH,-0.8692090008603522
2024-11-21,601838.SH,-0.7534828083897134
2024-11-22,601838.SH,-0.7252468204241912
2024-11-25,601838.SH,-0.7030235812357102
2024-11-26,601838.SH,-0.7332031576882876
2024-11-27,601838.SH,-0.7303104088710842
2024-11-28,601838.SH,-0.6165178191371434
2024-11-29,601838.SH,-0.5063852576001683
2024-12-02,601838.SH,-0.45160132806974573
2024-12-03,601838.SH,-0.6093264606787322
2024-12-04,601838.SH,-0.793616528817281
2024-12-05,601838.SH,-0.8081140770443227
2024-12-06,601838.SH,-0.6646912805103721
2024-12-09,601838.SH,-0.5506344271845794
2024-12-10,601838.SH,-0.4474992755474894
2024-12-11,601838.SH,-0.45750880648056846
2024-12-12,601838.SH,-0.5189938935646592
2024-12-13,601838.SH,-0.5511241824168451
2024-12-16,601838.SH,-0.6394611486302966
2024-12-17,601838.SH,-0.5614453498853288
2024-12-18,601838.SH,-0.5728455609382772
2024-12-19,601838.SH,-0.5464459114109341
2024-12-20,601838.SH,-0.6193631757253307
2024-12-23,601838.SH,-0.7879280519567061
2024-12-24,601838.SH,-0.777341673964449
2024-12-25,601838.SH,-0.8397251444685429
2024-12-26,601838.SH,-0.607648693258305
2024-12-27,601838.SH,-0.28500074153156985
2024-12-30,601838.SH,-0.18866285232852628
2024-12-31,601838.SH,-0.2671438998664726
2024-10-08,601857.SH,-0.45030600168925583
2024-10-09,601857.SH,-0.4047657191561731
2024-10-10,601857.SH,-0.24270668242619298
2024-10-11,601857.SH,-0.19862973994350555
2024-10-14,601857.SH,-0.36482029997246285
2024-10-15,601857.SH,-0.33071299935354426
2024-10-16,601857.SH,-0.3925892621578061
2024-10-17,601857.SH,-0.06573586434778815
2024-10-18,601857.SH,-0.09041815787263305
2024-10-21,601857.SH,-0.1025372275316892
2024-10-22,601857.SH,-0.1075652153383283
2024-10-23,601857.SH,-0.16537201666234508
2024-10-24,601857.SH,-0.24230583688884522
2024-10-25,601857.SH,-0.31525852566597207
2024-10-28,601857.SH,-0.06464519369187094
2024-10-29,601857.SH,-0.037808023528980994
2024-10-30,601857.SH,-0.10255220529631584
2024-10-31,601857.SH,-0.19767656176109957
2024-11-01,601857.SH,-0.3103283146966456
2024-11-04,601857.SH,-0.3866310442882618
2024-11-05,601857.SH,-0.5187942868618871
2024-11-06,601857.SH,-0.5897690650332283
2024-11-07,601857.SH,-0.6252143611152421
2024-11-08,601857.SH,-0.6899555735693037
2024-11-11,601857.SH,-0.5349332643482362
2024-11-12,601857.SH,-0.5106191094852213
2024-11-13,601857.SH,-0.43171943764421905
2024-11-14,601857.SH,-0.5298891370841954
2024-11-15,601857.SH,-0.3481624370049852
